-130.0131 55.91169
-130.2492 56.09945
-131.8797 56.74001
-132.0498 56.9861
-132.2681 57.16308
-133.3664 58.42416

-130.005 55.92165
-130.0131 55.91169

-128.1378 52.83776
-128.1394 52.9028
-128.4973 52.89804
-128.6392 53.21443
-128.8683 53.45943
-128.8667 53.535
-128.3975 53.43863
-128.0072 53.36443
-128.8175 53.65028
-128.6036 53.86164
-128.6955 53.97612
-128.9561 53.8825
-129.3791 53.42723
-130.0908 54.07169
-129.7939 54.00918
-129.8217 54.21831
-129.7825 54.22971
-130.2839 54.22919
-130.3328 54.32975
-130.4008 54.44864
-130.3364 54.57389
-130.0667 54.46056
-130.2747 54.70057
-130.1261 54.70836
-130.1519 54.84558
-129.845 55.00418
-129.9827 55.00085
-129.6203 55.45945
-129.7897 55.50695
-130.1405 55.04836
-130.0144 55.42943
-130.0158 55.86499
-130.005 55.92165

-126.1767 50.95193
-126.47 50.95113
-126.5272 50.95692
-126.9322 50.86805
-127.1575 50.86777
-127.4775 51.09752
-127.6 51.09804
-127.7208 51.25778
-127.4989 51.3239
-127.6811 51.32556
-127.2603 51.65891
-126.6355 51.76971
-127.3644 51.76834
-127.4897 51.6722
-127.7322 51.53389
-127.8147 51.92917
-126.9697 52.2753
-126.9017 52.23777
-126.842 52.38581
-127.1883 52.38553
-127.0136 52.62583
-126.9889 52.73916
-127.7219 52.35442
-127.9286 52.30474
-127.9392 52.34669
-127.9692 52.52166
-128.3297 52.38026
-128.1378 52.83776

-123.5342 49.70139
-123.8417 49.70002
-123.8533 50.0336
-123.8664 50.16916
-123.9469 50.16945
-123.9092 50.03944
-124.0308 49.87753
-124.5258 49.83169
-124.6867 50.04781
-124.5753 50.39943
-124.5553 50.42303
-124.6714 50.42584
-124.973 50.42028
-125.0659 50.41971
-124.8925 50.76944
-124.8978 50.86805
-125.0994 50.49998
-125.2383 50.495
-125.3906 50.495
-125.5494 50.49305
-125.5378 50.66998
-125.7694 50.48555
-125.8956 50.48835
-126.077 50.4864
-126.1747 50.57
-126.14 50.5983
-126.1592 50.64168
-125.6364 50.8186
-125.5992 51.08194
-125.7731 50.70556
-125.962 50.70499
-126.2136 50.7039
-126.1667 50.77363
-126.4483 50.90776
-126.1767 50.95193

-123.0953 49.0025
-123.1389 49.10724
-123.1344 49.3064
-122.8617 49.44832
-123.2731 49.35498
-123.2636 49.58497
-123.7244 49.43887
-124.0211 49.72638
-123.7395 49.6064
-123.5342 49.70139

-123.0953 49.0025
-123.0355 49.00164

-122.7628 49.00193
-123.0392 49.00525
-123.0355 49.00164

-122.7628 49.00193
-95.15419 48.99947

-95.15419 48.99947
-95.15276 49.37664

-95.15276 49.37664
-94.79971 49.16666
-94.70419 48.86419

-93.36141 48.6086
-93.82636 48.60447
-94.70419 48.86419

-93.36141 48.6086
-92.45751 48.38336
-92.28918 48.32108
-91.44166 48.04721

-91.03692 48.1897
-91.44166 48.04721

-91.03692 48.1897
-90.83804 48.20861

-90.38942 48.09723
-90.56223 48.095
-90.70804 48.09528
-90.83804 48.20861

-90.38942 48.09723
-89.57891 48.0028

-89.57891 48.0028
-89.57944 48.01054

-89.57944 48.01054
-89.22002 48.4272
-88.8339 48.46335
-88.82943 48.34389
-88.34975 48.8297
-88.45248 48.54442
-88.13696 48.80775
-88.16056 48.97803
-86.31667 48.64085
-86.32887 48.62527

-86.32887 48.62527
-85.72887 47.94304
-84.93166 47.85527
-84.91029 47.51224
-84.65388 47.22581
-84.67583 46.9622
-84.48916 46.84721
-84.45747 46.75502
-84.49226 46.47725
-84.09525 46.42723
-83.59919 46.28359

-83.59919 46.28359
-81.64947 46.11777
-81.65416 46.03527
-81.63307 46.01945
-80.67137 45.80752
-80.18 45.38834
-80.1203 45.25169
-80.09583 45.13028
-79.6597 44.75167

-79.6597 44.75167
-80.11583 44.75723
-80.06747 44.48026
-80.86136 44.65696
-81.10499 44.75751
-81.07112 44.90528
-81.44137 45.23914
-81.69748 45.23972
-81.28391 44.70446
-81.71191 43.90472
-81.86003 43.26863
-82.42084 43.01612

-82.42084 43.01612
-82.64693 42.55444

-83.10197 42.23833
-82.42582 42.45084
-82.64693 42.55444

-83.10197 42.23833
-82.9361 41.98944
-82.48221 42.0272
-81.65473 42.47806

-81.65473 42.47806
-80.78779 42.63832
-80.43055 42.64668
-79.00584 42.97722
-79.06416 43.10276

-79.05832 43.27304
-79.06416 43.10276

-79.05832 43.27304
-79.75721 43.27224
-79.17887 43.76057
-77.49529 43.94999
-77.02695 43.97503
-76.99418 44.05083
-77.12442 44.04917
-77.17552 44.14749
-77.30558 44.14473
-77.43553 44.14445
-77.05475 44.10136
-75.81223 44.50249

-75.81223 44.50249
-75.79751 44.49665

-75.79751 44.49665
-74.67834 45.00669

-74.67834 45.00669
-71.49419 45.02056

-71.49419 45.02056
-71.24553 45.28114
-70.82417 45.36445
-70.71886 45.48586
-70.28307 46.06609
-70.25362 46.12276

-70.25362 46.12276
-70.05085 46.44001

-70.05085 46.44001
-69.5353 47.17225
-69.2325 47.47139

-69.2325 47.47139
-68.8878 47.18806

-68.8878 47.18806
-68.10056 47.27974
-67.79501 47.06997

-67.79501 47.06997
-67.68362 45.64835
-67.42419 45.59472

-67.42419 45.59472
-67.31888 45.14862
-67.20669 45.18276

-64.57361 45.85696
-65.17086 45.51112
-66.03751 45.2836
-66.08168 45.38358
-66.08002 45.27724
-66.89998 45.07751
-67.20669 45.18276

-65.75694 43.54863
-65.97443 43.75473
-66.10306 43.75747
-66.09389 44.3675
-65.98749 44.54472
-66.06277 44.52805
-64.31778 45.28527
-64.26197 45.12747
-64.18835 45.10473
-63.54749 45.38026
-63.85168 45.38221
-64.31359 45.38582
-64.44028 45.38416
-64.6678 45.38582
-64.92362 45.38502
-64.31503 45.86195
-64.50944 45.83112
-64.5822 45.87112
-64.57361 45.85696

-61.88391 45.04445
-63.10139 44.76915
-63.5978 44.67558
-63.64083 44.47362
-63.78028 44.47585
-63.89362 44.66916
-64.01331 44.51722
-64.29887 44.51888
-64.32557 44.36447
-64.37611 44.31336
-64.95863 43.87304
-65.20139 43.74166
-65.31553 43.73834
-65.44473 43.59641
-65.54803 43.55614
-65.72914 43.55527
-65.75694 43.54863

-63.77249 46.10803
-63.96638 45.99195
-63.11583 45.79778
-62.75498 45.67556
-62.07975 45.78586
-61.90831 45.77085
-61.2497 45.44747
-61.34585 45.34583
-61.05083 45.23112
-61.18026 45.23141
-61.32832 45.23169
-61.88391 45.04445

-66.8475 47.99833
-66.01442 47.93142
-65.48999 47.67668
-64.85722 47.75196
-64.78554 47.68195
-65.23835 47.13472
-65.25697 47.08281
-64.82359 46.97165
-64.74859 46.70276
-64.57915 46.32805
-63.77249 46.10803

-67.70947 48.79389
-65.3597 49.25667
-64.20502 48.86081
-64.28306 48.81807
-64.53945 48.82139
-64.27721 48.58109
-64.62471 48.35363
-65.49693 48.04583
-66.03167 48.12863
-66.8475 47.99833

-71.29916 46.74224
-70.22056 47.29446
-68.61193 48.43694
-67.70947 48.79389

-68.18278 49.14305
-68.3761 49.14081
-69.33586 48.41637
-69.85111 48.18667
-70.87557 48.33529
-69.77164 48.06835
-70.46194 47.43002
-71.29916 46.74224

-61.58969 50.18835
-61.80891 50.18721
-66.02473 50.25138
-66.40891 50.25058
-66.44334 50.16692
-66.5997 50.16251
-67.24112 49.57334
-67.56026 49.32892
-68.18278 49.14305

-56.76442 51.54861
-58.61192 51.18919
-58.96252 50.90197
-59.07166 50.84777
-60.14303 50.27945
-60.27138 50.27917
-61.58969 50.18835

-59.02388 53.71388
-58.45946 54.02419
-58.0228 54.12555
-58.21389 54.12612
-58.39225 54.12526
-57.37026 54.11609
-57.15139 53.73582
-57.36001 53.59418
-57.27 53.48332
-56.68111 53.72723
-56.575 53.69749
-56.61195 53.6461
-56.02719 53.45553
-55.78775 53.12029
-56.00359 52.99722
-55.89501 52.81141
-56.12918 52.80861
-55.86723 52.61248
-55.97081 52.61557
-56.28056 52.53502
-55.66944 52.35276
-55.77332 52.35637
-55.95999 52.3586
-55.71224 52.14638
-56.76442 51.54861

-59.77474 55.32721
-59.90721 55.15281
-59.48557 55.10164
-59.63138 54.94637
-59.26664 55.08221
-59.27501 55.02166
-58.99054 55.04916
-58.89416 54.91806
