174.0125 -41.68915
174.02 -41.68721
174.0272 -41.68331
174.0347 -41.6797
174.0419 -41.67586
174.0505 -41.67305
174.0592 -41.6703
174.0667 -41.66641
174.0778 -41.66555
174.09 -41.66526
174.1 -41.66331
174.1061 -41.65862
174.1122 -41.65415
174.118 -41.64945
174.1255 -41.64555
174.1317 -41.64085
174.1378 -41.63639
174.1439 -41.63169
174.1511 -41.62779
174.1572 -41.62332
174.1634 -41.61863
174.168 -41.61278
174.1742 -41.60831
174.1792 -41.60275
174.18 -41.59444
174.1789 -41.58614
174.1761 -41.57863
174.1711 -41.57336
174.1661 -41.5678
174.16 -41.56334
174.1547 -41.55777
174.1511 -41.55141
174.1461 -41.54586
174.1411 -41.5403
174.1361 -41.53474
174.1308 -41.52947
174.1258 -41.52391
174.1197 -41.51944
174.1147 -41.51389
174.1084 -41.50919
174.1008 -41.50558
174.0961 -41.51114
174.0975 -41.51944
174.1025 -41.525
174.1075 -41.53056
174.1125 -41.53612
174.1164 -41.54248
174.1178 -41.55055
174.1156 -41.55806
174.1081 -41.56196
174.0994 -41.5647
174.0897 -41.5647
174.0809 -41.56224
174.0809 -41.55669
174.0883 -41.55279
174.093 -41.54723
174.0917 -41.53887
174.0878 -41.53251
174.0842 -41.52609
174.0767 -41.52248
174.0642 -41.52248
174.0592 -41.51692
174.0556 -41.51056
174.0628 -41.5089
174.0639 -41.50054
174.0639 -41.49303
174.0611 -41.48581
174.0575 -41.47945
174.0536 -41.47281
174.05 -41.46639
174.0486 -41.45808
174.0458 -41.45086
174.0445 -41.4425
174.0469 -41.43499
174.0492 -41.42777
174.0528 -41.42113
174.0589 -41.41666
174.0639 -41.41081
174.0697 -41.4064
174.0783 -41.40359
174.0869 -41.40055
174.0917 -41.395
174.0953 -41.38864
174.0977 -41.38113
174.1 -41.37363
174.1011 -41.36555
174.1033 -41.35804
174.1045 -41.34973
174.1081 -41.34332
174.1117 -41.33667
174.1178 -41.33197
174.1239 -41.3275
174.1311 -41.32361
174.1383 -41.32
174.1433 -41.31416
174.1481 -41.30859
174.1553 -41.30499
174.1592 -41.30946
174.1567 -41.31696
174.152 -41.32252
174.1583 -41.32693
174.168 -41.32498
174.1727 -41.31942
174.1778 -41.31387
174.1836 -41.30917
174.1936 -41.30722
174.1972 -41.31387
174.1936 -41.32029
174.1889 -41.32584
174.1828 -41.33054
174.1781 -41.3361
174.1733 -41.34166
174.1697 -41.34807
174.1769 -41.35168
174.1856 -41.34888
174.1906 -41.34332
174.1966 -41.33862
174.2025 -41.33386
174.2086 -41.32945
174.2208 -41.32916
174.2319 -41.32808
174.2417 -41.32613
174.2492 -41.32252
174.2528 -41.31581
174.2514 -41.30946
174.25 -41.30138
174.2572 -41.29748
174.2644 -41.29553
174.267 -41.28808
174.2742 -41.28442
174.2814 -41.28058
174.2886 -41.27697
174.2911 -41.26946
174.2958 -41.2639
174.3006 -41.25835
174.3056 -41.25279
174.3078 -41.24528
174.3114 -41.23864
174.3161 -41.23308
174.3222 -41.22832
174.3269 -41.22277
174.3208 -41.2203
174.3158 -41.22391
174.3111 -41.22586
174.3036 -41.2297
174.2989 -41.23526
174.2917 -41.23886
174.2856 -41.24362
174.282 -41.24832
174.2758 -41.25307
174.2697 -41.25388
174.2636 -41.24947
174.255 -41.25222
174.2467 -41.25502
174.2381 -41.2525
174.228 -41.25084
174.2233 -41.25445
174.2184 -41.26001
174.215 -41.26665
174.2064 -41.26946
174.1978 -41.26665
174.1903 -41.26304
174.1839 -41.25863
174.1742 -41.25669
174.1631 -41.25583
174.1559 -41.25222
174.1506 -41.24694
174.1444 -41.24224
174.1358 -41.24528
174.1311 -41.24694
174.1214 -41.24723
174.1103 -41.24804
174.1016 -41.25113
174.0944 -41.25474
174.0847 -41.25669
174.0736 -41.25583
174.065 -41.25336
174.0539 -41.25417
174.0466 -41.25806
174.0406 -41.26276
174.037 -41.26917
174.0334 -41.27554
174.0261 -41.27943
174.0175 -41.27668
174.01 -41.27307
174.0014 -41.27026
173.9903 -41.26946
173.9817 -41.2725
173.9755 -41.27697
173.9672 -41.28
173.9597 -41.28362
173.9525 -41.28556
173.9428 -41.28751
